"annotation_id,""annotator"",""comment"",""created_at"",""id"",""lead_time"",""sentiment"",""updated_at"",""video_id"",""video_title"""
"613,""1"",""mampuslu wil"",""2025-03-19T07:54:32.505731Z"",608,0.738,""Not Online Gambling Promotion"",""2025-03-19T07:54:32.505731Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"614,""1"",""Tetap semangat yah kak"",""2025-03-19T07:54:33.794033Z"",609,0.716,""Not Online Gambling Promotion"",""2025-03-19T07:54:33.794033Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"615,""1"",""Udah bang nangis"",""2025-03-19T07:54:34.936227Z"",610,0.589,""Not Online Gambling Promotion"",""2025-03-19T07:54:34.936227Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"616,""1"",""Semangat kak larut kesedihan"",""2025-03-19T07:54:36.068559Z"",611,0.557,""Not Online Gambling Promotion"",""2025-03-19T07:54:36.068559Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"617,""1"",""Yang sabar ya kak wile"",""2025-03-19T07:54:37.337508Z"",612,0.723,""Not Online Gambling Promotion"",""2025-03-19T07:54:37.337508Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"618,""1"",""Salim dengerin orang"",""2025-03-19T07:54:38.451035Z"",613,0.595,""Not Online Gambling Promotion"",""2025-03-19T07:54:38.451035Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"619,""1"",""Bang bang sungai udang"",""2025-03-19T07:54:39.562167Z"",614,0.622,""Not Online Gambling Promotion"",""2025-03-19T07:54:39.562167Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"620,""1"",""Yang Sabar Yah"",""2025-03-19T07:54:40.684940Z"",615,0.545,""Not Online Gambling Promotion"",""2025-03-19T07:54:40.684940Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"621,""1"",""kak sibcribernya gausah nagis"",""2025-03-19T07:54:41.823583Z"",616,0.559,""Not Online Gambling Promotion"",""2025-03-19T07:54:41.823583Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"622,""1"",""Sabar Kawili"",""2025-03-20T02:16:18.188721Z"",617,66095.538,""Not Online Gambling Promotion"",""2025-03-20T02:16:18.188721Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"623,""1"",""Kawilimintahapeaipong"",""2025-03-20T02:16:29.453101Z"",618,10.844,""Not Online Gambling Promotion"",""2025-03-20T02:16:29.453101Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"624,""1"",""Akupercaya"",""2025-03-20T02:16:30.932456Z"",619,1.218,""Not Online Gambling Promotion"",""2025-03-20T02:16:30.932456Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"625,""1"",""Kawilijangsedi"",""2025-03-20T02:16:32.402974Z"",620,1.157,""Not Online Gambling Promotion"",""2025-03-20T02:16:32.402974Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"626,""1"",""Sabar kak wilisali"",""2025-03-20T02:16:33.841089Z"",621,1.162,""Not Online Gambling Promotion"",""2025-03-20T02:16:33.841089Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"627,""1"",""TikTok emg sosoan saspend akun bang Willie Salim bukti kalo bang Willie gk bohong semoga tiktok liat biar in akun bang Willie"",""2025-03-20T02:16:59.673421Z"",622,25.478,""Not Online Gambling Promotion"",""2025-03-20T02:16:59.673421Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"628,""1"",""TikTok emangsuka aniaya salah akunnya gak papa adek blokir tetep solid"",""2025-03-20T02:17:01.507267Z"",623,1.488,""Not Online Gambling Promotion"",""2025-03-20T02:17:01.507267Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"629,""1"",""kakakupercayakokakyangsabaryaka"",""2025-03-20T02:17:02.796613Z"",624,0.975,""Not Online Gambling Promotion"",""2025-03-20T02:17:02.796613Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"630,""1"",""abang wili nangis abang wili jangannangis Elsa"",""2025-03-20T02:17:03.928165Z"",625,0.761,""Not Online Gambling Promotion"",""2025-03-20T02:17:03.928165Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"631,""1"",""Yang sabar ya ka willy ka willy sabar ya sabar"",""2025-03-20T02:17:05.045568Z"",626,0.721,""Not Online Gambling Promotion"",""2025-03-20T02:17:05.045568Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"632,""1"",""sabar kakak Willy ko blokir"",""2025-03-20T02:17:06.134211Z"",627,0.799,""Not Online Gambling Promotion"",""2025-03-20T02:17:06.134211Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"633,""1"",""Y"",""2025-03-20T02:17:07.337659Z"",628,0.885,""Not Online Gambling Promotion"",""2025-03-20T02:17:07.337659Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"634,""1"",""Kenapa kayak gitu sedih blokir ya Tik tok Tik tok kertas Tik tok bohong nggak bohong Billy Salim"",""2025-03-20T02:17:08.706339Z"",629,1.1,""Not Online Gambling Promotion"",""2025-03-20T02:17:08.706339Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"635,""1"",""Ka Wili aipon"",""2025-03-20T02:17:09.771114Z"",630,0.721,""Not Online Gambling Promotion"",""2025-03-20T02:17:09.771114Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"636,""1"",""ngeselin sedih kau Salim"",""2025-03-20T02:17:10.730138Z"",631,0.65,""Not Online Gambling Promotion"",""2025-03-20T02:17:10.730138Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"637,""1"",""Kawili Jang Sedi Ya"",""2025-03-20T02:17:11.616215Z"",632,0.593,""Not Online Gambling Promotion"",""2025-03-20T02:17:11.616215Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"638,""1"",""Sabar ya kk wilie kk kuat"",""2025-03-20T02:17:12.478285Z"",633,0.555,""Not Online Gambling Promotion"",""2025-03-20T02:17:12.478285Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"639,""1"",""Jangan sedih will"",""2025-03-20T02:17:13.334549Z"",634,0.514,""Not Online Gambling Promotion"",""2025-03-20T02:17:13.334549Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"640,""1"",""Yang sabarnya kak Wili"",""2025-03-20T02:17:14.186857Z"",635,0.48,""Not Online Gambling Promotion"",""2025-03-20T02:17:14.186857Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"641,""1"",""Sabar ya kak"",""2025-03-20T02:17:15.128039Z"",636,2.117,""Not Online Gambling Promotion"",""2025-03-20T02:17:20.002324Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"642,""1"",""Hhhhhhhhh bohong lu"",""2025-03-20T02:17:27.654958Z"",637,2.06,""Not Online Gambling Promotion"",""2025-03-20T02:17:27.654958Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"643,""1"",""yaa sabar"",""2025-03-20T02:17:32.696963Z"",638,4.623,""Not Online Gambling Promotion"",""2025-03-20T02:17:32.697319Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"644,""1"",""Rasaintu sedih nggak kasih trima kasih tiktok"",""2025-03-20T02:17:37.738319Z"",639,4.736,""Not Online Gambling Promotion"",""2025-03-20T02:17:37.738319Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"645,""1"",""Sabar kak"",""2025-03-20T02:17:39.196362Z"",640,1.078,""Not Online Gambling Promotion"",""2025-03-20T02:17:39.196362Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"646,""1"",""Kasihan ka wili mening sucrab"",""2025-03-20T02:17:41.079306Z"",641,1.397,""Not Online Gambling Promotion"",""2025-03-20T02:17:41.079306Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"647,""1"",""Bang willy semangan pernahmenyerah"",""2025-03-20T02:17:46.999240Z"",642,5.394,""Not Online Gambling Promotion"",""2025-03-20T02:17:46.999240Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"648,""1"",""Bang telefon bang anak"",""2025-03-20T02:17:49.853567Z"",643,2.31,""Not Online Gambling Promotion"",""2025-03-20T02:17:49.853567Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"649,""1"",""tiktok goplok"",""2025-03-20T02:17:51.838443Z"",644,1.461,""Not Online Gambling Promotion"",""2025-03-20T02:17:51.838443Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"650,""1"",""Sedi alay pembohong"",""2025-03-20T02:17:54.917677Z"",645,2.563,""Not Online Gambling Promotion"",""2025-03-20T02:17:54.917677Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"651,""1"",""Tetep semangat kak willie ngontennya"",""2025-03-20T02:17:56.625607Z"",646,1.167,""Not Online Gambling Promotion"",""2025-03-20T02:17:56.625607Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"652,""1"",""Iya yg bohong mengatas namakan Minta uang admin"",""2025-03-20T02:17:58.463908Z"",647,1.246,""Not Online Gambling Promotion"",""2025-03-20T02:17:58.463908Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"653,""1"",""Sabar bang wili salim semoga bisalagih lep wil"",""2025-03-20T02:17:59.967499Z"",648,0.956,""Not Online Gambling Promotion"",""2025-03-20T02:17:59.967499Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"654,""1"",""Dt dyusf shst dipa sydt sydt"",""2025-03-20T02:18:01.312502Z"",649,0.714,""Not Online Gambling Promotion"",""2025-03-20T02:18:01.312502Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"655,""1"",""Kesian kak wiliy semangat kak"",""2025-03-20T02:18:04.396852Z"",650,0.665,""Not Online Gambling Promotion"",""2025-03-20T02:18:04.396852Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"656,""1"",""Sabarya"",""2025-03-20T02:18:07.037604Z"",651,2.088,""Not Online Gambling Promotion"",""2025-03-20T02:18:07.037604Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"657,""1"",""kak Wili blogkir akun tiktok"",""2025-03-20T02:18:08.549764Z"",652,0.934,""Not Online Gambling Promotion"",""2025-03-20T02:18:08.549764Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"658,""1"",""jgn cepat mengalah hikmah d sebalik yg semangat jgn stress dr jiran mu"",""2025-03-20T02:18:10.873318Z"",653,1.639,""Not Online Gambling Promotion"",""2025-03-20T02:18:10.873318Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"659,""1"",""Sabar ya kak sedih"",""2025-03-20T02:18:12.369416Z"",654,0.877,""Not Online Gambling Promotion"",""2025-03-20T02:18:12.369416Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"660,""1"",""Bohong lu wili"",""2025-03-20T02:18:13.812324Z"",655,0.776,""Not Online Gambling Promotion"",""2025-03-20T02:18:13.812324Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"661,""1"",""grgr 10k yah"",""2025-03-20T02:18:15.093451Z"",656,0.698,""Not Online Gambling Promotion"",""2025-03-20T02:18:15.093451Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"662,""1"",""Kk willi orang nya berbohong subscriber nya kk wilili orangnya ramah jujur we kawan kawan ayo Semangati kk wilili biyar kk wilili semangat kontennya ya setuju like dibawah iniya"",""2025-03-20T02:18:17.278906Z"",657,1.65,""Not Online Gambling Promotion"",""2025-03-20T02:18:17.278906Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"663,""1"",""DORA77 juara jepey gmpng"",""2025-03-20T02:18:20.022046Z"",658,2.165,""Online Gambling Promotion"",""2025-03-20T02:18:20.022046Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"664,""1"",""DORA77 maxwin"",""2025-03-20T02:18:21.600069Z"",659,0.986,""Online Gambling Promotion"",""2025-03-20T02:18:21.600069Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"665,""1"",""DORA77 gacir"",""2025-03-20T02:18:23.231765Z"",660,1.079,""Online Gambling Promotion"",""2025-03-20T02:18:23.231765Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"666,""1"",""DORA77 cuan banget"",""2025-03-20T02:18:26.259838Z"",661,2.428,""Online Gambling Promotion"",""2025-03-20T02:18:26.259838Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"667,""1"",""DORA77 gachor ga matinya"",""2025-03-20T02:18:29.109847Z"",662,2.214,""Online Gambling Promotion"",""2025-03-20T02:18:29.109847Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"668,""1"",""Akudikapungakunamanyputri"",""2025-03-20T02:18:32.097030Z"",663,2.359,""Not Online Gambling Promotion"",""2025-03-20T02:18:32.097030Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"669,""1"",""Kakwiliakusudahsakkker"",""2025-03-20T02:18:33.707205Z"",664,1.079,""Not Online Gambling Promotion"",""2025-03-20T02:18:33.707205Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"670,""1"",""Sabaryakakwili"",""2025-03-20T02:18:35.300577Z"",665,0.983,""Not Online Gambling Promotion"",""2025-03-20T02:18:35.300577Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"671,""1"",""Oiya maap ka ganat zzypshy yati vepzzyrshycyt"",""2025-03-20T02:18:43.927440Z"",666,8.002,""Not Online Gambling Promotion"",""2025-03-20T02:18:43.927440Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"672,""1"",""SABAR yaaaa Anak Ganteng Willy ALLAH MAHA TAHU TAKE CARE WT SEMANGAT YAAAA BuNur SPORE"",""2025-03-20T02:18:49.582731Z"",667,5.033,""Not Online Gambling Promotion"",""2025-03-20T02:18:49.582731Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"673,""1"",""Yang sabar ya kak wilie percaya"",""2025-03-20T02:19:10.118620Z"",668,19.927,""Not Online Gambling Promotion"",""2025-03-20T02:19:10.118620Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"674,""1"",""Sabar ya kak wiili"",""2025-03-20T02:19:12.070449Z"",669,1.353,""Not Online Gambling Promotion"",""2025-03-20T02:19:12.070449Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"675,""1"",""Kak wili sabar ya"",""2025-03-20T02:19:13.785335Z"",670,1.082,""Not Online Gambling Promotion"",""2025-03-20T02:19:13.785335Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"676,""1"",""Ksos"",""2025-03-20T02:19:15.152105Z"",671,0.812,""Not Online Gambling Promotion"",""2025-03-20T02:19:15.152105Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"677,""1"",""Wily yg sabar Wily uji Allah sayangjgn takut karna disetiap kesusahan kesedihan kebahagiaan musabar yaaWily"",""2025-03-20T02:19:16.809225Z"",672,1.08,""Not Online Gambling Promotion"",""2025-03-20T02:19:16.809225Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"678,""1"",""Willi orang hati mu malaikat sabar yaa kak Willi"",""2025-03-20T02:19:18.068309Z"",673,0.652,""Not Online Gambling Promotion"",""2025-03-20T02:19:18.068309Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"679,""1"",""Pengen hack tiktok aja"",""2025-03-20T02:19:19.183116Z"",674,0.575,""Not Online Gambling Promotion"",""2025-03-20T02:19:19.183116Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"680,""1"",""kena PL kak Willie Yang sabar yaaaa"",""2025-03-20T02:19:20.471906Z"",675,0.684,""Not Online Gambling Promotion"",""2025-03-20T02:19:20.471906Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"681,""1"",""Jang sabar ya bang"",""2025-03-20T02:19:21.959654Z"",676,0.817,""Not Online Gambling Promotion"",""2025-03-20T02:19:21.959654Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"682,""1"",""5000000"",""2025-03-20T02:19:23.463632Z"",677,0.962,""Not Online Gambling Promotion"",""2025-03-20T02:19:23.463632Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"683,""1"",""Sabar takdir sabar takdir biar Allah membalas perbuatan"",""2025-03-20T02:19:24.735598Z"",678,0.71,""Not Online Gambling Promotion"",""2025-03-20T02:19:24.735598Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"684,""1"",""Tenang ya kak udah like sedih lihat ceritanya"",""2025-03-20T02:19:26.054701Z"",679,0.648,""Not Online Gambling Promotion"",""2025-03-20T02:19:26.054701Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"685,""1"",""Ya allah sabar mas wiliiy"",""2025-03-20T02:19:27.257879Z"",680,0.631,""Not Online Gambling Promotion"",""2025-03-20T02:19:27.257879Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"686,""1"",""Tenang ya bang sialan tiktok"",""2025-03-20T02:19:28.585408Z"",681,0.724,""Not Online Gambling Promotion"",""2025-03-20T02:19:28.585408Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"687,""1"",""sabar yah bang"",""2025-03-20T02:19:29.821007Z"",682,0.629,""Not Online Gambling Promotion"",""2025-03-20T02:19:29.821007Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"688,""1"",""Sabar cobaan bang"",""2025-03-20T02:19:31.059102Z"",683,1.464,""Not Online Gambling Promotion"",""2025-03-20T02:19:33.523685Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"689,""1"",""Semangat kak mending kakak wili cape istirahat aja kak"",""2025-03-20T02:19:37.257064Z"",684,1.073,""Not Online Gambling Promotion"",""2025-03-20T02:19:37.257064Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"690,""1"",""SABAR WILLY ORG BAIK AJE BANYAK TANTANGAN NYA YA"",""2025-03-20T02:19:38.604424Z"",685,0.791,""Not Online Gambling Promotion"",""2025-03-20T02:19:38.604424Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"691,""1"",""Kaa wilih sabar ya liat kak Wili pingin nangiss"",""2025-03-20T02:19:39.820045Z"",686,0.693,""Not Online Gambling Promotion"",""2025-03-20T02:19:39.820045Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"692,""1"",""JGN K HWATIRSMOGA SUKSES TERUS"",""2025-03-20T02:19:41.282198Z"",687,0.84,""Not Online Gambling Promotion"",""2025-03-20T02:19:41.282198Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"693,""1"",""sabar kagiti"",""2025-03-20T02:19:42.808871Z"",688,0.797,""Not Online Gambling Promotion"",""2025-03-20T02:19:42.808871Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"694,""1"",""Wah tiktok pelajaran nih dah tangan melayang muka"",""2025-03-20T02:19:44.227999Z"",689,0.88,""Not Online Gambling Promotion"",""2025-03-20T02:19:44.227999Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"695,""1"",""BANG AYAH AKU KERJA DEKET RUMAH KAMU LOHHH KEMAREN AKU LEWAT DEPAN RUMAH KAMUUU GEDE BNGT BANG KENAL AYAH AKU GK NAMA AYAH AKU NAZORI"",""2025-03-20T02:19:46.207313Z"",690,1.379,""Not Online Gambling Promotion"",""2025-03-20T02:19:46.207313Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"696,""1"",""ya awah semoga cipan gembali"",""2025-03-20T02:19:47.656224Z"",691,0.837,""Not Online Gambling Promotion"",""2025-03-20T02:19:47.656224Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"697,""1"",""Bacot"",""2025-03-20T02:19:48.884955Z"",692,0.645,""Not Online Gambling Promotion"",""2025-03-20T02:19:48.884955Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"698,""1"",""Diselidiki tik tok blokir Saya bang willi orang Jangan blokir"",""2025-03-20T02:19:50.233080Z"",693,0.793,""Not Online Gambling Promotion"",""2025-03-20T02:19:50.233080Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"699,""1"",""Wah tiktok nih EMG kaya gini jg Karna gini gak daftar tiktok kasih reting tiktok 00"",""2025-03-20T02:19:51.523641Z"",694,0.678,""Not Online Gambling Promotion"",""2025-03-20T02:19:51.523641Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"700,""1"",""yg sabar orang yg iri"",""2025-03-20T02:19:52.841837Z"",695,0.671,""Not Online Gambling Promotion"",""2025-03-20T02:19:52.841837Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"701,""1"",""bokir nangis"",""2025-03-20T02:19:54.145847Z"",696,0.667,""Not Online Gambling Promotion"",""2025-03-20T02:19:54.145847Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"702,""1"",""YG SABAR KAKADA rencana Tuhan yg indah"",""2025-03-20T02:19:55.353181Z"",697,0.671,""Not Online Gambling Promotion"",""2025-03-20T02:19:55.353181Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"703,""1"",""Yang sabar ya bang willie"",""2025-03-20T02:19:56.579641Z"",698,0.711,""Not Online Gambling Promotion"",""2025-03-20T02:19:56.579641Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"704,""1"",""Semangat kak Wili kak Wili dibilang bohong tik tok yg kak Wili bener bener Melaku nya Allah yg maha baikan Kak Wili"",""2025-03-20T02:19:57.930263Z"",699,2.495,""Not Online Gambling Promotion"",""2025-03-20T02:20:00.997931Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"705,""1"",""tetep semangat bos contoh"",""2025-03-20T02:20:03.590711Z"",700,1.01,""Not Online Gambling Promotion"",""2025-03-20T02:20:03.590711Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"706,""1"",""Yang sabar ya kak wilie"",""2025-03-20T02:20:04.954015Z"",701,0.762,""Not Online Gambling Promotion"",""2025-03-20T02:20:04.954015Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"707,""1"",""Live youtube aja"",""2025-03-20T02:20:06.226342Z"",702,0.648,""Not Online Gambling Promotion"",""2025-03-20T02:20:06.226342Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"708,""1"",""Yang sabar ya ka wili emang kaya gitu orang manusia blokir sabar sabar ya juaga nge live ya"",""2025-03-20T02:20:07.483868Z"",703,0.679,""Not Online Gambling Promotion"",""2025-03-20T02:20:07.483868Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"709,""1"",""Sabar wilisemangat y orang jlny"",""2025-03-20T02:20:08.878037Z"",704,0.771,""Not Online Gambling Promotion"",""2025-03-20T02:20:08.878037Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"710,""1"",""Sabar ya kak wili"",""2025-03-20T02:20:10.088445Z"",705,0.669,""Not Online Gambling Promotion"",""2025-03-20T02:20:10.088445Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"711,""1"",""Hai KA Wili vina sabar ya KA Wili tetep semangat"",""2025-03-20T02:20:11.307353Z"",706,0.66,""Not Online Gambling Promotion"",""2025-03-20T02:20:11.307353Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"712,""1"",""Yang sabar ya ka wili ujian allah sabar ka wili"",""2025-03-20T02:20:12.601948Z"",707,1.755,""Not Online Gambling Promotion"",""2025-03-20T02:20:15.075553Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"713,""1"",""mgkin tiktoknya gak sengaja kepencet button block"",""2025-03-20T02:20:18.026718Z"",708,1.086,""Not Online Gambling Promotion"",""2025-03-20T02:20:18.026718Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"714,""1"",""Yang udah dibawa umroh penjualan es teh sulsel kab Pangkep"",""2025-03-20T02:20:19.744827Z"",709,1.08,""Not Online Gambling Promotion"",""2025-03-20T02:20:19.744827Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"715,""1"",""Udah kak Wili semangat ya"",""2025-03-20T02:20:21.050373Z"",710,0.743,""Not Online Gambling Promotion"",""2025-03-20T02:20:21.050373Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"716,""1"",""tiktok reting ya rendah"",""2025-03-20T02:20:22.275681Z"",711,0.672,""Not Online Gambling Promotion"",""2025-03-20T02:20:22.275681Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"717,""1"",""SI WILI"",""2025-03-20T02:20:23.725234Z"",712,0.841,""Not Online Gambling Promotion"",""2025-03-20T02:20:23.725234Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"718,""1"",""SEMOGA MASUK SURGA"",""2025-03-20T02:20:25.192737Z"",713,0.871,""Not Online Gambling Promotion"",""2025-03-20T02:20:25.192737Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"719,""1"",""TIKTOK JAHAT WILI TENAGN YANG SETUJU TIKTOK JAHAT PUS LIKE ATAU KAK WILI"",""2025-03-20T02:20:27.259488Z"",714,1.441,""Not Online Gambling Promotion"",""2025-03-20T02:20:27.259488Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
"720,""1"",""Sabar kak wil"",""2025-03-20T02:20:28.755143Z"",715,0.94,""Not Online Gambling Promotion"",""2025-03-20T02:20:28.755143Z"",""26BvH8U7PHA"",""Sedih banget.. ðŸ˜­ï¿¼"""
